Unnamed: 0,x,y,z,Name,Id,Vertex Index,PType,Answers
1304,778.5714,3970.019,2.7929,Horizon_01,298,1305,0,5.0
1305,782.1429,3970.019,2.7929,Horizon_01,298,1306,0,5.0
1306,785.7143,3970.019,2.7929,Horizon_01,298,1307,0,5.0
1307,789.2857,3970.019,2.7929,Horizon_01,298,1308,0,5.0
1308,792.8571,3970.019,2.7929,Horizon_01,298,1309,0,5.0
1309,796.4286,3970.019,2.7929,Horizon_01,298,1310,0,5.0
1310,800.0,3970.019,2.7929,Horizon_01,298,1311,0,5.0
1311,600.0,3968.565,5.9576,Horizon_01,298,1312,0,5.0
1312,603.5714,3968.565,5.9576,Horizon_01,298,1313,0,5.0
1313,607.1429,3968.565,5.9576,Horizon_01,298,1314,0,5.0
1314,610.7143,3968.565,5.9576,Horizon_01,298,1315,0,5.0
1315,614.2857,3968.565,5.9576,Horizon_01,298,1316,0,5.0
1316,617.8571,3968.565,5.9576,Horizon_01,298,1317,0,5.0
1317,621.4286,3968.565,5.9576,Horizon_01,298,1318,0,5.0
1318,625.0,3968.565,5.9576,Horizon_01,298,1319,0,5.0
1319,628.5714,3968.565,5.9576,Horizon_01,298,1320,0,5.0
1320,632.1429,3968.565,5.9576,Horizon_01,298,1321,0,5.0
1321,635.7143,3968.565,5.9576,Horizon_01,298,1322,0,5.0
1322,639.2857,3968.565,5.9576,Horizon_01,298,1323,0,5.0
1323,642.8571,3968.565,5.9576,Horizon_01,298,1324,0,5.0
1324,646.4286,3968.565,5.9576,Horizon_01,298,1325,0,5.0
1325,650.0,3968.565,5.9576,Horizon_01,298,1326,0,5.0
1326,653.5714,3968.565,5.9576,Horizon_01,298,1327,0,5.0
1327,657.1429,3968.565,5.9576,Horizon_01,298,1328,0,5.0
1328,660.7143,3968.565,5.9576,Horizon_01,298,1329,0,5.0
1329,664.2857,3968.565,5.9576,Horizon_01,298,1330,0,5.0
1330,667.8571,3968.565,5.9576,Horizon_01,298,1331,0,5.0
1331,671.4286,3968.565,5.9576,Horizon_01,298,1332,0,5.0
1332,675.0,3968.565,5.9576,Horizon_01,298,1333,0,5.0
1333,678.5714,3968.565,5.9576,Horizon_01,298,1334,0,5.0
1334,682.1429,3968.565,5.9576,Horizon_01,298,1335,0,5.0
1335,685.7143,3968.565,5.9576,Horizon_01,298,1336,0,5.0
1336,689.2857,3968.565,5.9576,Horizon_01,298,1337,0,5.0
1337,692.8571,3968.565,5.9576,Horizon_01,298,1338,0,5.0
1341,707.1429,3968.565,5.9576,Horizon_01,298,1342,0,5.0
1342,710.7143,3968.565,5.9576,Horizon_01,298,1343,0,5.0
1343,714.2857,3968.565,5.9576,Horizon_01,298,1344,0,5.0
1344,717.8571,3968.565,5.9576,Horizon_01,298,1345,0,5.0
1345,721.4286,3968.565,5.9576,Horizon_01,298,1346,0,5.0
1346,725.0,3968.565,5.9576,Horizon_01,298,1347,0,5.0
1347,728.5714,3968.565,5.9576,Horizon_01,298,1348,0,5.0
1348,732.1429,3968.565,5.9576,Horizon_01,298,1349,0,5.0
1349,735.7143,3968.565,5.9576,Horizon_01,298,1350,0,5.0
1350,739.2857,3968.565,5.9576,Horizon_01,298,1351,0,5.0
1351,742.8571,3968.565,5.9576,Horizon_01,298,1352,0,5.0
1352,746.4286,3968.565,5.9576,Horizon_01,298,1353,0,5.0
1353,750.0,3968.565,5.9576,Horizon_01,298,1354,0,5.0
1354,753.5714,3968.565,5.9576,Horizon_01,298,1355,0,5.0
1355,757.1429,3968.565,5.9576,Horizon_01,298,1356,0,5.0
1356,760.7143,3968.565,5.9576,Horizon_01,298,1357,0,5.0
1357,764.2857,3968.565,5.9576,Horizon_01,298,1358,0,5.0
1358,767.8571,3968.565,5.9576,Horizon_01,298,1359,0,5.0
1359,771.4286,3968.565,5.9576,Horizon_01,298,1360,0,5.0
1360,775.0,3968.565,5.9576,Horizon_01,298,1361,0,5.0
1361,778.5714,3968.565,5.9576,Horizon_01,298,1362,0,5.0
1362,782.1429,3968.565,5.9576,Horizon_01,298,1363,0,5.0
1363,785.7143,3968.565,5.9576,Horizon_01,298,1364,0,5.0
1364,789.2857,3968.565,5.9576,Horizon_01,298,1365,0,5.0
1365,792.8571,3968.565,5.9576,Horizon_01,298,1366,0,5.0
1366,796.4286,3968.565,5.9576,Horizon_01,298,1367,0,5.0
1367,800.0,3968.565,5.9576,Horizon_01,298,1368,0,5.0
1368,600.0,3967.1109,9.1223,Horizon_01,298,1369,0,5.0
1369,603.5714,3967.1109,9.1223,Horizon_01,298,1370,0,5.0
1370,607.1429,3967.1109,9.1223,Horizon_01,298,1371,0,5.0
1371,610.7143,3967.1109,9.1223,Horizon_01,298,1372,0,5.0
1372,614.2857,3967.1109,9.1223,Horizon_01,298,1373,0,5.0
1373,617.8571,3967.1109,9.1223,Horizon_01,298,1374,0,5.0
1374,621.4286,3967.1109,9.1223,Horizon_01,298,1375,0,5.0
1375,625.0,3967.1109,9.1223,Horizon_01,298,1376,0,5.0
1376,628.5714,3967.1109,9.1223,Horizon_01,298,1377,0,5.0
1377,632.1429,3967.1109,9.1223,Horizon_01,298,1378,0,5.0
1378,635.7143,3967.1109,9.1223,Horizon_01,298,1379,0,5.0
1379,639.2857,3967.1109,9.1223,Horizon_01,298,1380,0,5.0
1380,642.8571,3967.1109,9.1223,Horizon_01,298,1381,0,5.0
1381,646.4286,3967.1109,9.1223,Horizon_01,298,1382,0,5.0
1382,650.0,3967.1109,9.1223,Horizon_01,298,1383,0,5.0
1383,653.5714,3967.1109,9.1223,Horizon_01,298,1384,0,5.0
1384,657.1429,3967.1109,9.1223,Horizon_01,298,1385,0,5.0
1385,660.7143,3967.1109,9.1223,Horizon_01,298,1386,0,5.0
1386,664.2857,3967.1109,9.1223,Horizon_01,298,1387,0,5.0
1387,667.8571,3967.1109,9.1223,Horizon_01,298,1388,0,5.0
1388,671.4286,3967.1109,9.1223,Horizon_01,298,1389,0,5.0
1389,675.0,3967.1109,9.1223,Horizon_01,298,1390,0,5.0
1390,678.5714,3967.1109,9.1223,Horizon_01,298,1391,0,5.0
1391,682.1429,3967.1109,9.1223,Horizon_01,298,1392,0,5.0
1392,685.7143,3967.1109,9.1223,Horizon_01,298,1393,0,5.0
1393,689.2857,3967.1109,9.1223,Horizon_01,298,1394,0,5.0
1394,692.8571,3967.1109,9.1223,Horizon_01,298,1395,0,5.0
1398,707.1429,3967.1109,9.1223,Horizon_01,298,1399,0,5.0
1399,710.7143,3967.1109,9.1223,Horizon_01,298,1400,0,5.0
1400,714.2857,3967.1109,9.1223,Horizon_01,298,1401,0,5.0
1401,717.8571,3967.1109,9.1223,Horizon_01,298,1402,0,5.0
1402,721.4286,3967.1109,9.1223,Horizon_01,298,1403,0,5.0
1403,725.0,3967.1109,9.1223,Horizon_01,298,1404,0,5.0
1404,728.5714,3967.1109,9.1223,Horizon_01,298,1405,0,5.0
1405,732.1429,3967.1109,9.1223,Horizon_01,298,1406,0,5.0
1406,735.7143,3967.1109,9.1223,Horizon_01,298,1407,0,5.0
1407,739.2857,3967.1109,9.1223,Horizon_01,298,1408,0,5.0
1408,742.8571,3967.1109,9.1223,Horizon_01,298,1409,0,5.0
1409,746.4286,3967.1109,9.1223,Horizon_01,298,1410,0,5.0
1410,750.0,3967.1109,9.1223,Horizon_01,298,1411,0,5.0
1411,753.5714,3967.1109,9.1223,Horizon_01,298,1412,0,5.0
1412,757.1429,3967.1109,9.1223,Horizon_01,298,1413,0,5.0
1413,760.7143,3967.1109,9.1223,Horizon_01,298,1414,0,5.0
1414,764.2857,3967.1109,9.1223,Horizon_01,298,1415,0,5.0
1415,767.8571,3967.1109,9.1223,Horizon_01,298,1416,0,5.0
1416,771.4286,3967.1109,9.1223,Horizon_01,298,1417,0,5.0
1417,775.0,3967.1109,9.1223,Horizon_01,298,1418,0,5.0
1418,778.5714,3967.1109,9.1223,Horizon_01,298,1419,0,5.0
1419,782.1429,3967.1109,9.1223,Horizon_01,298,1420,0,5.0
1420,785.7143,3967.1109,9.1223,Horizon_01,298,1421,0,5.0
1421,789.2857,3967.1109,9.1223,Horizon_01,298,1422,0,5.0
1422,792.8571,3967.1109,9.1223,Horizon_01,298,1423,0,5.0
1423,796.4286,3967.1109,9.1223,Horizon_01,298,1424,0,5.0
1424,800.0,3967.1109,9.1223,Horizon_01,298,1425,0,5.0
1425,600.0,3965.6569,12.2869,Horizon_01,298,1426,0,5.0
1426,603.5714,3965.6569,12.2869,Horizon_01,298,1427,0,5.0
1427,607.1429,3965.6569,12.2869,Horizon_01,298,1428,0,5.0
1428,610.7143,3965.6569,12.2869,Horizon_01,298,1429,0,5.0
1429,614.2857,3965.6569,12.2869,Horizon_01,298,1430,0,5.0
1430,617.8571,3965.6569,12.2869,Horizon_01,298,1431,0,5.0
1431,621.4286,3965.6569,12.2869,Horizon_01,298,1432,0,5.0
1432,625.0,3965.6569,12.2869,Horizon_01,298,1433,0,5.0
1433,628.5714,3965.6569,12.2869,Horizon_01,298,1434,0,5.0
1434,632.1429,3965.6569,12.2869,Horizon_01,298,1435,0,5.0
1435,635.7143,3965.6569,12.2869,Horizon_01,298,1436,0,5.0
1436,639.2857,3965.6569,12.2869,Horizon_01,298,1437,0,5.0
1437,642.8571,3965.6569,12.2869,Horizon_01,298,1438,0,5.0
1438,646.4286,3965.6569,12.2869,Horizon_01,298,1439,0,5.0
1439,650.0,3965.6569,12.2869,Horizon_01,298,1440,0,5.0
1440,653.5714,3965.6569,12.2869,Horizon_01,298,1441,0,5.0
1441,657.1429,3965.6569,12.2869,Horizon_01,298,1442,0,5.0
1442,660.7143,3965.6569,12.2869,Horizon_01,298,1443,0,5.0
1443,664.2857,3965.6569,12.2869,Horizon_01,298,1444,0,5.0
1444,667.8571,3965.6569,12.2869,Horizon_01,298,1445,0,5.0
1445,671.4286,3965.6569,12.2869,Horizon_01,298,1446,0,5.0
1446,675.0,3965.6569,12.2869,Horizon_01,298,1447,0,5.0
1447,678.5714,3965.6569,12.2869,Horizon_01,298,1448,0,5.0
1448,682.1429,3965.6569,12.2869,Horizon_01,298,1449,0,5.0
1449,685.7143,3965.6569,12.2869,Horizon_01,298,1450,0,5.0
1450,689.2857,3965.6569,12.2869,Horizon_01,298,1451,0,5.0
1456,710.7143,3965.6569,12.2869,Horizon_01,298,1457,0,5.0
1457,714.2857,3965.6569,12.2869,Horizon_01,298,1458,0,5.0
1458,717.8571,3965.6569,12.2869,Horizon_01,298,1459,0,5.0
1459,721.4286,3965.6569,12.2869,Horizon_01,298,1460,0,5.0
1460,725.0,3965.6569,12.2869,Horizon_01,298,1461,0,5.0
1461,728.5714,3965.6569,12.2869,Horizon_01,298,1462,0,5.0
1462,732.1429,3965.6569,12.2869,Horizon_01,298,1463,0,5.0
1463,735.7143,3965.6569,12.2869,Horizon_01,298,1464,0,5.0
1464,739.2857,3965.6569,12.2869,Horizon_01,298,1465,0,5.0
1465,742.8571,3965.6569,12.2869,Horizon_01,298,1466,0,5.0
1466,746.4286,3965.6569,12.2869,Horizon_01,298,1467,0,5.0
1467,750.0,3965.6569,12.2869,Horizon_01,298,1468,0,5.0
1468,753.5714,3965.6569,12.2869,Horizon_01,298,1469,0,5.0
1469,757.1429,3965.6569,12.2869,Horizon_01,298,1470,0,5.0
1470,760.7143,3965.6569,12.2869,Horizon_01,298,1471,0,5.0
1471,764.2857,3965.6569,12.2869,Horizon_01,298,1472,0,5.0
1472,767.8571,3965.6569,12.2869,Horizon_01,298,1473,0,5.0
1473,771.4286,3965.6569,12.2869,Horizon_01,298,1474,0,5.0
1474,775.0,3965.6569,12.2869,Horizon_01,298,1475,0,5.0
1475,778.5714,3965.6569,12.2869,Horizon_01,298,1476,0,5.0
1476,782.1429,3965.6569,12.2869,Horizon_01,298,1477,0,5.0
1477,785.7143,3965.6569,12.2869,Horizon_01,298,1478,0,5.0
1478,789.2857,3965.6569,12.2869,Horizon_01,298,1479,0,5.0
1479,792.8571,3965.6569,12.2869,Horizon_01,298,1480,0,5.0
1480,796.4286,3965.6569,12.2869,Horizon_01,298,1481,0,5.0
1481,800.0,3965.6569,12.2869,Horizon_01,298,1482,0,5.0
1482,600.0,3964.2029,15.4516,Horizon_01,298,1483,0,5.0
1483,603.5714,3964.2029,15.4516,Horizon_01,298,1484,0,5.0
1484,607.1429,3964.2029,15.4516,Horizon_01,298,1485,0,5.0
1485,610.7143,3964.2029,15.4516,Horizon_01,298,1486,0,5.0
1486,614.2857,3964.2029,15.4516,Horizon_01,298,1487,0,5.0
1487,617.8571,3964.2029,15.4516,Horizon_01,298,1488,0,5.0
1488,621.4286,3964.2029,15.4516,Horizon_01,298,1489,0,5.0
1489,625.0,3964.2029,15.4516,Horizon_01,298,1490,0,5.0
1490,628.5714,3964.2029,15.4516,Horizon_01,298,1491,0,5.0
1491,632.1429,3964.2029,15.4516,Horizon_01,298,1492,0,5.0
1492,635.7143,3964.2029,15.4516,Horizon_01,298,1493,0,5.0
1493,639.2857,3964.2029,15.4516,Horizon_01,298,1494,0,5.0
1494,642.8571,3964.2029,15.4516,Horizon_01,298,1495,0,5.0
1495,646.4286,3964.2029,15.4516,Horizon_01,298,1496,0,5.0
1496,650.0,3964.2029,15.4516,Horizon_01,298,1497,0,5.0
1497,653.5714,3964.2029,15.4516,Horizon_01,298,1498,0,5.0
1498,657.1429,3964.2029,15.4516,Horizon_01,298,1499,0,5.0
1499,660.7143,3964.2029,15.4516,Horizon_01,298,1500,0,5.0
1500,664.2857,3964.2029,15.4516,Horizon_01,298,1501,0,5.0
1501,667.8571,3964.2029,15.4516,Horizon_01,298,1502,0,5.0
1502,671.4286,3964.2029,15.4516,Horizon_01,298,1503,0,5.0
1503,675.0,3964.2029,15.4516,Horizon_01,298,1504,0,5.0
1504,678.5714,3964.2029,15.4516,Horizon_01,298,1505,0,5.0
1505,682.1429,3964.2029,15.4516,Horizon_01,298,1506,0,5.0
1506,685.7143,3964.2029,15.4516,Horizon_01,298,1507,0,5.0
1507,689.2857,3964.2029,15.4516,Horizon_01,298,1508,0,5.0
1508,692.8571,3964.2029,15.4516,Horizon_01,298,1509,0,5.0
1512,707.1429,3964.2029,15.4516,Horizon_01,298,1513,0,5.0
1513,710.7143,3964.2029,15.4516,Horizon_01,298,1514,0,5.0
1514,714.2857,3964.2029,15.4516,Horizon_01,298,1515,0,5.0
1515,717.8571,3964.2029,15.4516,Horizon_01,298,1516,0,5.0
1516,721.4286,3964.2029,15.4516,Horizon_01,298,1517,0,5.0
1517,725.0,3964.2029,15.4516,Horizon_01,298,1518,0,5.0
1518,728.5714,3964.2029,15.4516,Horizon_01,298,1519,0,5.0
1519,732.1429,3964.2029,15.4516,Horizon_01,298,1520,0,5.0
1520,735.7143,3964.2029,15.4516,Horizon_01,298,1521,0,5.0
1521,739.2857,3964.2029,15.4516,Horizon_01,298,1522,0,5.0
1522,742.8571,3964.2029,15.4516,Horizon_01,298,1523,0,5.0
1523,746.4286,3964.2029,15.4516,Horizon_01,298,1524,0,5.0
1524,750.0,3964.2029,15.4516,Horizon_01,298,1525,0,5.0
1525,753.5714,3964.2029,15.4516,Horizon_01,298,1526,0,5.0
1526,757.1429,3964.2029,15.4516,Horizon_01,298,1527,0,5.0
1527,760.7143,3964.2029,15.4516,Horizon_01,298,1528,0,5.0
1528,764.2857,3964.2029,15.4516,Horizon_01,298,1529,0,5.0
1529,767.8571,3964.2029,15.4516,Horizon_01,298,1530,0,5.0
1530,771.4286,3964.2029,15.4516,Horizon_01,298,1531,0,5.0
1531,775.0,3964.2029,15.4516,Horizon_01,298,1532,0,5.0
1532,778.5714,3964.2029,15.4516,Horizon_01,298,1533,0,5.0
1533,782.1429,3964.2029,15.4516,Horizon_01,298,1534,0,5.0
1534,785.7143,3964.2029,15.4516,Horizon_01,298,1535,0,5.0
1535,789.2857,3964.2029,15.4516,Horizon_01,298,1536,0,5.0
1536,792.8571,3964.2029,15.4516,Horizon_01,298,1537,0,5.0
1537,796.4286,3964.2029,15.4516,Horizon_01,298,1538,0,5.0
1538,800.0,3964.2029,15.4516,Horizon_01,298,1539,0,5.0
1539,600.0,3962.7488,18.6163,Horizon_01,298,1540,0,5.0
1540,603.5714,3962.7488,18.6163,Horizon_01,298,1541,0,5.0
1541,607.1429,3962.7488,18.6163,Horizon_01,298,1542,0,5.0
1542,610.7143,3962.7488,18.6163,Horizon_01,298,1543,0,5.0
1543,614.2857,3962.7488,18.6163,Horizon_01,298,1544,0,5.0
1544,617.8571,3962.7488,18.6163,Horizon_01,298,1545,0,5.0
1545,621.4286,3962.7488,18.6163,Horizon_01,298,1546,0,5.0
1546,625.0,3962.7488,18.6163,Horizon_01,298,1547,0,5.0
1547,628.5714,3962.7488,18.6163,Horizon_01,298,1548,0,5.0
1548,632.1429,3962.7488,18.6163,Horizon_01,298,1549,0,5.0
1549,635.7143,3962.7488,18.6163,Horizon_01,298,1550,0,5.0
1550,639.2857,3962.7488,18.6163,Horizon_01,298,1551,0,5.0
1551,642.8571,3962.7488,18.6163,Horizon_01,298,1552,0,5.0
1552,646.4286,3962.7488,18.6163,Horizon_01,298,1553,0,5.0
1553,650.0,3962.7488,18.6163,Horizon_01,298,1554,0,5.0
1554,653.5714,3962.7488,18.6163,Horizon_01,298,1555,0,5.0
1555,657.1429,3962.7488,18.6163,Horizon_01,298,1556,0,5.0
1556,660.7143,3962.7488,18.6163,Horizon_01,298,1557,0,5.0
1557,664.2857,3962.7488,18.6163,Horizon_01,298,1558,0,5.0
1558,667.8571,3962.7488,18.6163,Horizon_01,298,1559,0,5.0
1559,671.4286,3962.7488,18.6163,Horizon_01,298,1560,0,5.0
1560,675.0,3962.7488,18.6163,Horizon_01,298,1561,0,5.0
1561,678.5714,3962.7488,18.6163,Horizon_01,298,1562,0,5.0
1562,682.1429,3962.7488,18.6163,Horizon_01,298,1563,0,5.0
1563,685.7143,3962.7488,18.6163,Horizon_01,298,1564,0,5.0
1564,689.2857,3962.7488,18.6163,Horizon_01,298,1565,0,5.0
1565,692.8571,3962.7488,18.6163,Horizon_01,298,1566,0,5.0
1566,696.4286,3962.7488,18.6163,Horizon_01,298,1567,0,5.0
1568,703.5714,3962.7488,18.6163,Horizon_01,298,1569,0,5.0
1569,707.1429,3962.7488,18.6163,Horizon_01,298,1570,0,5.0
1570,710.7143,3962.7488,18.6163,Horizon_01,298,1571,0,5.0
1571,714.2857,3962.7488,18.6163,Horizon_01,298,1572,0,5.0
1572,717.8571,3962.7488,18.6163,Horizon_01,298,1573,0,5.0
1573,721.4286,3962.7488,18.6163,Horizon_01,298,1574,0,5.0
1574,725.0,3962.7488,18.6163,Horizon_01,298,1575,0,5.0
1575,728.5714,3962.7488,18.6163,Horizon_01,298,1576,0,5.0
1576,732.1429,3962.7488,18.6163,Horizon_01,298,1577,0,5.0
1577,735.7143,3962.7488,18.6163,Horizon_01,298,1578,0,5.0
1578,739.2857,3962.7488,18.6163,Horizon_01,298,1579,0,5.0
1579,742.8571,3962.7488,18.6163,Horizon_01,298,1580,0,5.0
1580,746.4286,3962.7488,18.6163,Horizon_01,298,1581,0,5.0
1581,750.0,3962.7488,18.6163,Horizon_01,298,1582,0,5.0
1582,753.5714,3962.7488,18.6163,Horizon_01,298,1583,0,5.0
1583,757.1429,3962.7488,18.6163,Horizon_01,298,1584,0,5.0
1584,760.7143,3962.7488,18.6163,Horizon_01,298,1585,0,5.0
1585,764.2857,3962.7488,18.6163,Horizon_01,298,1586,0,5.0
1586,767.8571,3962.7488,18.6163,Horizon_01,298,1587,0,5.0
1587,771.4286,3962.7488,18.6163,Horizon_01,298,1588,0,5.0
1588,775.0,3962.7488,18.6163,Horizon_01,298,1589,0,5.0
1589,778.5714,3962.7488,18.6163,Horizon_01,298,1590,0,5.0
1590,782.1429,3962.7488,18.6163,Horizon_01,298,1591,0,5.0
1591,785.7143,3962.7488,18.6163,Horizon_01,298,1592,0,5.0
1592,789.2857,3962.7488,18.6163,Horizon_01,298,1593,0,5.0
1593,792.8571,3962.7488,18.6163,Horizon_01,298,1594,0,5.0
1594,796.4286,3962.7488,18.6163,Horizon_01,298,1595,0,5.0
1595,800.0,3962.7488,18.6163,Horizon_01,298,1596,0,5.0
1596,600.0,3961.2948,21.7809,Horizon_01,298,1597,0,5.0
1597,603.5714,3961.2948,21.7809,Horizon_01,298,1598,0,5.0
1598,607.1429,3961.2948,21.7809,Horizon_01,298,1599,0,5.0
1599,610.7143,3961.2948,21.7809,Horizon_01,298,1600,0,5.0
1600,614.2857,3961.2948,21.7809,Horizon_01,298,1601,0,5.0
1601,617.8571,3961.2948,21.7809,Horizon_01,298,1602,0,5.0
1602,621.4286,3961.2948,21.7809,Horizon_01,298,1603,0,5.0
1603,625.0,3961.2948,21.7809,Horizon_01,298,1604,0,5.0
1604,628.5714,3961.2948,21.7809,Horizon_01,298,1605,0,5.0
1605,632.1429,3961.2948,21.7809,Horizon_01,298,1606,0,5.0
1606,635.7143,3961.2948,21.7809,Horizon_01,298,1607,0,5.0
1607,639.2857,3961.2948,21.7809,Horizon_01,298,1608,0,5.0
1608,642.8571,3961.2948,21.7809,Horizon_01,298,1609,0,5.0
1609,646.4286,3961.2948,21.7809,Horizon_01,298,1610,0,5.0
1610,650.0,3961.2948,21.7809,Horizon_01,298,1611,0,5.0
1611,653.5714,3961.2948,21.7809,Horizon_01,298,1612,0,5.0
1612,657.1429,3961.2948,21.7809,Horizon_01,298,1613,0,5.0
1613,660.7143,3961.2948,21.7809,Horizon_01,298,1614,0,5.0
1614,664.2857,3961.2948,21.7809,Horizon_01,298,1615,0,5.0
1615,667.8571,3961.2948,21.7809,Horizon_01,298,1616,0,5.0
1616,671.4286,3961.2948,21.7809,Horizon_01,298,1617,0,5.0
1617,675.0,3961.2948,21.7809,Horizon_01,298,1618,0,5.0
1618,678.5714,3961.2948,21.7809,Horizon_01,298,1619,0,5.0
1619,682.1429,3961.2948,21.7809,Horizon_01,298,1620,0,5.0
1620,685.7143,3961.2948,21.7809,Horizon_01,298,1621,0,5.0
1621,689.2857,3961.2948,21.7809,Horizon_01,298,1622,0,5.0
1622,692.8571,3961.2948,21.7809,Horizon_01,298,1623,0,5.0
1623,696.4286,3961.2948,21.7809,Horizon_01,298,1624,0,5.0
1624,700.0,3961.2948,21.7809,Horizon_01,298,1625,0,5.0
1625,703.5714,3961.2948,21.7809,Horizon_01,298,1626,0,5.0
1626,707.1429,3961.2948,21.7809,Horizon_01,298,1627,0,5.0
1627,710.7143,3961.2948,21.7809,Horizon_01,298,1628,0,5.0
1628,714.2857,3961.2948,21.7809,Horizon_01,298,1629,0,5.0
1629,717.8571,3961.2948,21.7809,Horizon_01,298,1630,0,5.0
1630,721.4286,3961.2948,21.7809,Horizon_01,298,1631,0,5.0
1631,725.0,3961.2948,21.7809,Horizon_01,298,1632,0,5.0
1632,728.5714,3961.2948,21.7809,Horizon_01,298,1633,0,5.0
1633,732.1429,3961.2948,21.7809,Horizon_01,298,1634,0,5.0
1634,735.7143,3961.2948,21.7809,Horizon_01,298,1635,0,5.0
1635,739.2857,3961.2948,21.7809,Horizon_01,298,1636,0,5.0
1636,742.8571,3961.2948,21.7809,Horizon_01,298,1637,0,5.0
1637,746.4286,3961.2948,21.7809,Horizon_01,298,1638,0,5.0
1638,750.0,3961.2948,21.7809,Horizon_01,298,1639,0,5.0
1639,753.5714,3961.2948,21.7809,Horizon_01,298,1640,0,5.0
1640,757.1429,3961.2948,21.7809,Horizon_01,298,1641,0,5.0
1641,760.7143,3961.2948,21.7809,Horizon_01,298,1642,0,5.0
1642,764.2857,3961.2948,21.7809,Horizon_01,298,1643,0,5.0
1643,767.8571,3961.2948,21.7809,Horizon_01,298,1644,0,5.0
1644,771.4286,3961.2948,21.7809,Horizon_01,298,1645,0,5.0
1645,775.0,3961.2948,21.7809,Horizon_01,298,1646,0,5.0
1646,778.5714,3961.2948,21.7809,Horizon_01,298,1647,0,5.0
1647,782.1429,3961.2948,21.7809,Horizon_01,298,1648,0,5.0
1648,785.7143,3961.2948,21.7809,Horizon_01,298,1649,0,5.0
1649,789.2857,3961.2948,21.7809,Horizon_01,298,1650,0,5.0
